name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kuala Lumpur,Malaysia",2015-03-17,34,25.9,29.7,41.5,25.9,34.1,24.2,73.7,0,0,0,,,,,15.9,273,1012,89,8,291,25.2,10,,2015-03-17T07:18:44,2015-03-17T19:24:45,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-18,34.8,25.9,29.9,41.8,25.9,35,24.7,75.3,0,0,0,,,,,16.1,281.2,1011.2,88.8,6.5,239.6,20.5,9,,2015-03-18T07:18:21,2015-03-18T19:24:33,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-19,33.8,26.8,29.8,40.4,30,35.4,25.1,77,0,0,0,,,,,17.7,266.6,,89,7.7,135.7,11.8,5,,2015-03-19T07:17:58,2015-03-19T19:24:21,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-20,33.8,26,28.8,42,26,33.9,25.2,81.4,0,0,0,,,,,16.1,185.9,,89,7,212.6,18.5,8,,2015-03-20T07:17:36,2015-03-20T19:24:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-21,32.8,25,28,40.4,25,31,24.6,82.9,0.177,100,4.17,rain,,,,21.4,245.7,1012,88.4,5.5,238.4,20.7,9,,2015-03-21T07:17:13,2015-03-21T19:23:56,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-22,30.9,25,27.8,37.4,25,31.1,24.5,82.7,0,0,0,,,,,13.7,239.6,,89,6.6,188.1,16.2,7,,2015-03-22T07:16:50,2015-03-22T19:23:43,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-23,32.8,25.7,27.5,39.2,25.7,29.9,24.4,83.6,0,0,0,,,,,12.8,9.4,1011.9,89.8,5.9,160,14,6,,2015-03-23T07:16:26,2015-03-23T19:23:31,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-24,32,25,27.8,39,25,31,24.5,82.6,0,0,0,,,,,15.5,339,1012,89,6.9,241.4,20.7,9,,2015-03-24T07:16:03,2015-03-24T19:23:18,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-25,34.9,25,28.8,43.1,25,32.7,24.5,78.6,0,0,0,,,,,17.5,304.7,,88.8,7.8,97.3,8.3,4,,2015-03-25T07:15:40,2015-03-25T19:23:05,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-26,35.9,25.1,29.5,42.9,25.1,33.3,24.1,75,0,0,0,,,,,14.1,33.8,1012,89,7.4,159.8,13.9,6,,2015-03-26T07:15:16,2015-03-26T19:22:52,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-27,35,26,29.4,40.6,26,33,24.2,75.2,0,0,0,,,,,14.6,342.4,1011.4,89,9,266.3,23.2,9,,2015-03-27T07:14:53,2015-03-27T19:22:39,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-28,34.9,24.3,28.8,41.7,24.3,31.9,23.7,75.6,0.046,100,4.17,rain,,,,19,277.5,1010.8,89.4,9.1,280.6,24.2,10,,2015-03-28T07:14:30,2015-03-28T19:22:26,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-29,35,24.2,28.2,41.7,24.2,30.6,23.8,79,0,0,0,,,,,21.1,221,1009.5,89.4,8.6,258.9,22.3,9,,2015-03-29T07:14:06,2015-03-29T19:22:14,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-30,34,24.3,27.7,43.2,24.3,30.1,24.3,83.4,25.684,100,8.33,rain,,,33.5,17.9,304.7,1009.8,90.2,8.9,155.6,13.5,5,,2015-03-30T07:13:43,2015-03-30T19:22:01,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-03-31,33.9,24.1,27.3,42.1,24.1,29.8,24.4,85.2,0,0,0,,,,40.7,18.6,262.2,1010.4,90.2,7.9,223,19.3,8,,2015-03-31T07:13:20,2015-03-31T19:21:48,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-01,32.8,25,27.1,40.4,25,29.7,24.6,86.8,0,0,0,,,,40.7,21,322.6,1011,90.6,8.3,210.2,18.1,8,,2015-04-01T07:12:57,2015-04-01T19:21:35,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-02,31,25,27.4,36.7,25,30.2,24.3,83.9,0,0,0,,,,29.5,22.9,315.3,1007.6,89,9,105.6,9,4,,2015-04-02T07:12:34,2015-04-02T19:21:23,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-03,33.8,26,29,41.8,26,33.7,25.1,80.8,0,0,0,,,,,20.8,287.4,1008.6,89.4,9.5,169.8,14.7,6,,2015-04-03T07:12:11,2015-04-03T19:21:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-04,34.8,25.8,28.5,43.2,25.8,31.9,24.8,82,0,0,0,,,,,19.6,225.8,,89.8,8.7,179.9,15.6,7,,2015-04-04T07:11:48,2015-04-04T19:20:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-05,33.8,25.5,27.7,41.8,25.5,30.4,24.7,84.6,0,0,0,,,,33.5,14.8,184.2,,89.4,7.3,84.4,7.1,3,,2015-04-05T07:11:26,2015-04-05T19:20:46,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-06,34.9,25.9,29.1,41.9,25.9,33.1,24.8,78.7,0,0,0,,,,,11.6,272.7,,89,8.5,156,13.5,5,,2015-04-06T07:11:03,2015-04-06T19:20:34,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-07,34,26.9,29.2,43.4,30.4,34.6,25.2,80.3,0,0,0,,,,,17.5,225.4,,89,7.8,155.3,13.5,5,,2015-04-07T07:10:41,2015-04-07T19:20:22,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-08,34.9,25.9,29.4,41.8,25.9,33.8,25,79,0,0,0,,,,,14.3,314.5,,89,8,253.7,21.7,9,,2015-04-08T07:10:19,2015-04-08T19:20:11,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-09,35.9,25.3,29.6,41.7,25.3,33.8,24.4,75.5,0,0,0,,,,38.9,19.4,21.9,,89.8,7.6,259.4,22.4,9,,2015-04-09T07:09:57,2015-04-09T19:19:59,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-10,34.1,25,28.2,39.6,25,30.8,23.8,79,0,0,0,,,,37.1,12.7,52.4,,90.2,9,227.1,19.6,9,,2015-04-10T07:09:36,2015-04-10T19:19:48,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-11,33.9,25,28.1,40.6,25,30.6,23.8,79,0,0,0,,,,,17.1,271.8,,89,9.1,219.7,18.9,8,,2015-04-11T07:09:15,2015-04-11T19:19:38,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-12,33.8,24.9,27.3,43,24.9,29.2,23.5,80.7,0.177,100,4.17,rain,,,,19.9,303.2,1012.8,91,8.5,179.8,15.5,7,,2015-04-12T07:08:54,2015-04-12T19:19:27,0.77,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-13,34.8,24.9,28.9,39.5,24.9,31.6,22.6,69.9,0,0,0,,,,,14.1,234.5,,89.4,9.2,235,20.2,8,,2015-04-13T07:08:33,2015-04-13T19:19:17,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-14,34.1,26,28.9,39.5,26,32,23.1,71.5,0,0,0,,,,44.6,19.2,278.7,,89.8,7.6,271.9,23.5,10,,2015-04-14T07:08:13,2015-04-14T19:19:07,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-15,35.8,26,30.4,38.9,26,32.3,21.4,60.9,0,0,0,,,,,9.8,63.9,,89,9.4,267.5,23.1,9,,2015-04-15T07:07:53,2015-04-15T19:18:57,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-16,35,26.9,30.3,39.8,28.7,33.7,22,61.9,2.652,100,4.17,rain,,,,14.6,233.3,1011.2,89,9.2,218.9,19,7,,2015-04-16T07:07:34,2015-04-16T19:18:48,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-17,35.7,27,29.6,40.7,29.6,33.2,22.8,68,1.768,100,4.17,rain,,,24.1,21.2,311.9,1010.1,89,9.1,121.3,10.4,4,,2015-04-17T07:07:15,2015-04-17T19:18:39,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-18,34.8,25.8,28.8,42.8,25.8,31.2,22.8,71.9,19.275,100,8.33,rain,,,48.2,22.2,169.5,1010,89.4,8.4,156.3,13.5,6,,2015-04-18T07:06:56,2015-04-18T19:18:30,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-19,34.8,26.2,29.1,41.4,26.2,32.7,23.2,71.5,20.333,100,4.17,rain,,,,17.7,150.6,1010,89.8,7.5,154.5,13.3,5,,2015-04-19T07:06:38,2015-04-19T19:18:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-20,34.8,25.9,30.2,41.7,25.9,33.9,22.7,65.3,0,0,0,,,,,12.5,274.1,1010.6,89,9.6,174.1,15,7,,2015-04-20T07:06:20,2015-04-20T19:18:14,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-21,34.1,27,29.8,40.3,29.3,34,23.2,68.3,0.409,100,4.17,rain,,,,22.8,302.9,1009.1,89.5,9,240.7,20.8,9,,2015-04-21T07:06:02,2015-04-21T19:18:06,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-22,34,26.2,28.8,42,26.2,32.6,23.5,74.2,9.77,100,8.33,rain,,,,18.6,300.8,1010.1,89.8,7.9,100.8,8.8,4,,2015-04-22T07:05:45,2015-04-22T19:17:59,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-23,32.8,25.8,28.8,38,25.8,32.4,23.5,74,2.519,100,12.5,rain,,,,13.9,287.1,1010.2,89,8,130.3,11.2,5,,2015-04-23T07:05:29,2015-04-23T19:17:52,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-24,32.8,25.9,28.4,37.9,25.9,31.1,22.9,73.1,10.855,100,8.33,rain,,,38.9,14.8,308,1011.6,91.4,9.3,234,20.2,8,,2015-04-24T07:05:13,2015-04-24T19:17:46,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-25,33.8,24.3,27.3,39.2,24.3,28.7,22.7,77.2,56.15,100,12.5,rain,,,50,20.8,328.4,1010.9,92.4,8.4,123.1,10.8,5,,2015-04-25T07:04:57,2015-04-25T19:17:40,0.23,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-26,34.7,25,28.7,40.5,25,32.1,24.1,77.5,1.884,100,8.33,rain,,,,19.4,330.3,1009.8,89,8.9,206.9,17.8,8,,2015-04-26T07:04:42,2015-04-26T19:17:35,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-27,31.7,25.9,27.4,37.7,25.9,29.9,24.1,82.9,6.177,100,8.33,rain,,,,19.6,320,1011.3,89,8.7,217.5,18.9,8,,2015-04-27T07:04:28,2015-04-27T19:17:30,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-28,33.7,24.9,28,42.8,24.9,31.5,24.3,81.2,0.908,100,8.33,rain,,,,18.4,256.8,1010.2,90.2,9.3,232.9,20.2,8,,2015-04-28T07:04:14,2015-04-28T19:17:25,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-29,33.7,25.9,28.4,42.9,25.9,32.6,24.8,81.3,0.177,100,4.17,rain,,,,10.5,103.8,1010.4,89,8,184.3,15.9,7,,2015-04-29T07:04:00,2015-04-29T19:17:21,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-04-30,32.8,26.7,28.9,41.6,29.8,33.9,25,80,0.884,100,4.17,rain,,,,14.1,319.5,1010.6,90.2,8,173,14.9,6,,2015-04-30T07:03:48,2015-04-30T19:17:18,0.44,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-01,33.9,25,29.4,41.9,25,34,24.3,75.1,0.035,100,4.17,rain,,,,17.7,298.2,1010.7,89,9.5,218.9,18.9,8,,2015-05-01T07:03:35,2015-05-01T19:17:15,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-02,32.9,26,28.7,41.9,26,33.7,24.9,80.6,1.768,100,4.17,rain,,,,17.5,301.5,1010.8,89,9.1,201.3,17.3,7,,2015-05-02T07:03:24,2015-05-02T19:17:12,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-03,33.7,25.9,28.7,41.8,25.9,33.2,24.8,80,12.902,100,12.5,rain,,,44.6,19.9,314.2,1010.4,89.4,9.3,147.4,12.8,5,,2015-05-03T07:03:12,2015-05-03T19:17:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-04,33.8,25.6,28.4,43.2,25.6,32.2,24.4,79.5,0.531,100,8.33,rain,,,,13.7,251.4,1010.3,89,9.8,217.8,18.9,8,,2015-05-04T07:03:02,2015-05-04T19:17:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-05,34.3,25.9,29.6,42.4,25.9,34.5,24.6,75.7,0,0,0,,,,,17.1,290.2,1009,89,9.7,164.6,14.4,6,,2015-05-05T07:02:52,2015-05-05T19:17:07,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-06,34.7,26.9,30.4,44.1,29.9,36.6,25.1,74.5,0.232,100,4.17,rain,,,,15.9,283.2,1009,89,9.1,197.8,17,7,,2015-05-06T07:02:43,2015-05-06T19:17:07,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-07,33.7,26.3,29.3,44.3,26.3,35.3,25.5,80.6,19.449,100,4.17,rain,,,,25.8,229,1009.2,89.8,8.6,166.4,14.5,6,,2015-05-07T07:02:34,2015-05-07T19:17:07,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-08,31.9,26.7,28.4,39.7,29.8,33.2,25.1,82.6,5.327,100,8.33,rain,,,,20.3,305.5,1009.5,90.2,7,187.8,16.2,7,,2015-05-08T07:02:26,2015-05-08T19:17:07,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-09,34.5,26.7,29.6,43.7,26.7,34.9,25,76.9,0.354,100,4.17,rain,,,,11.2,166.6,1009.1,89,7.7,183.6,15.8,6,,2015-05-09T07:02:18,2015-05-09T19:17:08,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-10,33.5,26.8,29.5,41.2,29.6,34.9,24.9,76.9,0.812,100,4.17,rain,,,,15.7,193.9,1009,89,9,174.5,15,6,,2015-05-10T07:02:11,2015-05-10T19:17:10,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-11,34.7,26.8,29.2,45.8,29.6,34.6,25,78.7,6.188,100,4.17,rain,,,,13,231.4,1009.4,89.4,9,165.4,14.4,6,,2015-05-11T07:02:05,2015-05-11T19:17:12,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-12,34.7,24.9,27.8,43,24.9,31.1,24.7,83.8,1.437,100,12.5,rain,,,,21.4,344.4,1010,89.8,6.4,169.6,14.4,6,,2015-05-12T07:02:00,2015-05-12T19:17:14,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-13,33.7,25.9,29,40.9,25.9,32.8,24.9,79.9,0,0,0,,,,,15.3,168.2,1010,89,6.9,162.6,14.1,6,,2015-05-13T07:01:55,2015-05-13T19:17:17,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-14,32.8,26,28.7,40.3,26,33.4,24.7,79.4,0.07,100,4.17,rain,,,,14.6,165,1011.2,89,9.5,188.8,16.4,6,,2015-05-14T07:01:50,2015-05-14T19:17:21,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-15,33.8,25,29.5,41.3,25,33.7,24.4,75.6,0,0,0,,,,,12.1,165.7,1011.3,89,9.3,264.1,22.9,9,,2015-05-15T07:01:47,2015-05-15T19:17:24,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-16,33.8,26.9,29,41.7,30.3,34.4,25.1,80.2,5.304,100,4.17,rain,,,,16.6,147.7,1010.2,89,9.8,199.8,17.1,7,,2015-05-16T07:01:44,2015-05-16T19:17:29,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-17,30,25.2,26.9,36.2,25.2,29.1,24.5,86.8,10.345,100,12.5,rain,,,,25.4,37.1,1009.9,89.4,8.6,222.6,19.3,8,,2015-05-17T07:01:41,2015-05-17T19:17:34,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-18,32.7,24,28.3,40.4,24,32.1,24,78.5,0,0,0,,,,,13,193,1010.3,89,9.1,203.1,17.5,7,,2015-05-18T07:01:39,2015-05-18T19:17:39,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-19,32.7,26,28.5,41.4,26,33.2,25.2,83,20.333,100,4.17,rain,,,,14.8,168.4,1010.4,89.8,7.6,152.8,13.1,6,,2015-05-19T07:01:38,2015-05-19T19:17:45,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-20,31.6,26,28.8,38.9,26,33.5,25.2,81.4,6.113,100,8.33,rain,,,,19,151,1010.8,89,7.8,158.3,13.6,6,,2015-05-20T07:01:38,2015-05-20T19:17:52,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-21,32.8,26,28.3,41.8,26,33,25.2,83.3,6.188,100,4.17,rain,,,,19.4,173.8,1010.9,89,8.9,109.7,9.5,4,,2015-05-21T07:01:38,2015-05-21T19:17:59,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-22,33.8,25.8,28.9,40.3,25.8,32.9,24.6,78.9,0.232,100,4.17,rain,,,,12.8,176.1,1011.2,89,8.3,144.1,12.4,5,,2015-05-22T07:01:38,2015-05-22T19:18:06,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-23,31.8,25,28.2,38.9,25,32,24.2,79.6,0.354,100,8.33,rain,,,,25.4,206.5,1011.3,90.3,9.6,185.3,16.1,7,,2015-05-23T07:01:40,2015-05-23T19:18:14,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-24,32.9,26.8,29.4,39.8,30,34.3,24.5,75.7,0,0,0,,,,,15.9,140.7,1010.6,89.2,9,245.8,21.1,9,,2015-05-24T07:01:42,2015-05-24T19:18:22,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-25,33.5,25.9,28.1,41.3,25.9,32.1,24.8,82.8,1.768,100,4.17,rain,,,31.7,13,234.6,1011.1,89,7.5,200.5,17.3,7,,2015-05-25T07:01:44,2015-05-25T19:18:30,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-26,32,23.2,27.7,40.3,23.2,31,24.2,82,35.385,100,8.33,rain,,,,25.1,171.8,1011.5,89,8.6,122.8,10.6,4,,2015-05-26T07:01:47,2015-05-26T19:18:39,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-27,34.7,24.2,28.4,42.8,24.2,31.5,23.7,77.1,0.354,100,8.33,rain,,,,14.3,142.9,1010.5,89,8.9,142.3,12.3,5,,2015-05-27T07:01:51,2015-05-27T19:18:49,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-28,32.9,25,28.6,39.9,25,31.8,24.1,77.6,0.707,100,8.33,rain,,,,16.1,186.9,1009.7,89,9.1,206.6,17.8,7,,2015-05-28T07:01:55,2015-05-28T19:18:59,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-29,33.9,26,29.1,43,26,33.4,24.5,77.7,0.884,100,4.17,rain,,,,21,139.2,1010,89.1,9.4,109.1,9.4,4,,2015-05-29T07:02:00,2015-05-29T19:19:09,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-30,34.8,26.1,30.1,40.8,26.1,34.7,24.2,72,0,0,0,,,,,16.8,128.9,1009.7,89,10.3,121.7,10.6,4,,2015-05-30T07:02:05,2015-05-30T19:19:19,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-05-31,33.8,26.1,29.7,39.3,26.1,34.1,23.9,72,0,0,0,,,,,16.4,230.8,1009.5,89,9.6,194.6,16.8,6,,2015-05-31T07:02:11,2015-05-31T19:19:30,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
